date,open,high,low,close,volume,foreign_net_buy
2025-11-17,5570.0,6120.0,3420.0,3555.0,33190878.0,91954.0
2025-11-18,3650.0,3730.0,3120.0,3260.0,14923961.0,-21164.0
2025-11-19,3290.0,4235.0,3225.0,4235.0,32925088.0,-8823.0
2025-11-20,4430.0,5500.0,4355.0,4950.0,68649722.0,-2419.0
2025-11-21,4665.0,5180.0,4315.0,4315.0,17227759.0,128743.0
2025-11-24,4600.0,4850.0,3780.0,3780.0,11900918.0,22020.0
2025-11-25,3910.0,4910.0,3910.0,4910.0,31047087.0,116117.0
2025-11-26,5270.0,5730.0,4745.0,4795.0,25640168.0,98675.0
2025-11-27,4770.0,5140.0,4610.0,5040.0,18998607.0,-38712.0
2025-11-28,4950.0,6070.0,4885.0,5460.0,41560173.0,78166.0
2025-12-01,5590.0,5930.0,5200.0,5260.0,13329290.0,-18857.0
