date,open,high,low,close,volume,foreign_net_buy
2025-08-14,86500.0,98200.0,82700.0,93800.0,6682113.0,0.0
2025-08-18,93000.0,121900.0,92700.0,121900.0,1250723.0,0.0
2025-08-19,130000.0,142500.0,119300.0,126300.0,1432372.0,0.0
2025-08-20,120200.0,123400.0,105200.0,118500.0,663156.0,0.0
2025-08-21,118300.0,123000.0,103100.0,105000.0,392261.0,0.0
2025-08-22,104100.0,112900.0,102600.0,106600.0,330616.0,0.0
2025-08-25,107800.0,138500.0,107500.0,138500.0,994132.0,0.0
2025-08-26,151400.0,152600.0,136000.0,138300.0,675329.0,0.0
2025-08-27,140700.0,165000.0,136000.0,158400.0,1472481.0,0.0
2025-08-28,154600.0,171600.0,147100.0,160100.0,821883.0,0.0
2025-08-29,160000.0,171000.0,158200.0,165100.0,486121.0,0.0
2025-09-01,162900.0,163800.0,142900.0,147000.0,317778.0,0.0
2025-09-02,150300.0,155500.0,142200.0,146000.0,332289.0,0.0
2025-09-03,149600.0,164000.0,147400.0,148700.0,578570.0,0.0
2025-09-04,153500.0,155100.0,148000.0,148700.0,144575.0,0.0
2025-09-05,150100.0,150500.0,143100.0,144300.0,150371.0,0.0
2025-09-08,142600.0,143000.0,135100.0,135900.0,158365.0,0.0
2025-09-09,133000.0,137000.0,130500.0,134600.0,157075.0,0.0
2025-09-10,137700.0,174900.0,137300.0,169700.0,1023966.0,0.0
2025-09-11,165500.0,171200.0,161700.0,165900.0,346625.0,0.0
2025-09-12,163900.0,183500.0,159600.0,171300.0,789730.0,0.0
2025-09-15,161800.0,203500.0,160100.0,199000.0,1798032.0,0.0
2025-09-16,201000.0,212500.0,192600.0,196400.0,529774.0,0.0
2025-09-17,203000.0,217000.0,197300.0,212000.0,592169.0,0.0
2025-09-18,215500.0,221500.0,207000.0,213000.0,299835.0,0.0
2025-09-19,213500.0,236000.0,211000.0,234000.0,516299.0,0.0
2025-09-22,233000.0,238500.0,214000.0,233000.0,944693.0,0.0
2025-09-23,235000.0,248000.0,228500.0,235000.0,650133.0,0.0
2025-09-24,232500.0,242000.0,217000.0,228000.0,604392.0,0.0
2025-09-25,227000.0,230500.0,206500.0,209000.0,527069.0,0.0
2025-09-26,206500.0,217000.0,203000.0,210000.0,431176.0,0.0
2025-09-29,211500.0,224000.0,204500.0,208000.0,454947.0,0.0
2025-09-30,233500.0,248000.0,215000.0,218500.0,1935748.0,0.0
2025-10-01,215000.0,223500.0,199800.0,202000.0,636035.0,0.0
2025-10-02,202000.0,210000.0,196100.0,200500.0,500106.0,0.0
2025-10-10,202500.0,203500.0,183400.0,195800.0,668966.0,0.0
2025-10-13,190000.0,199000.0,187900.0,189700.0,269367.0,0.0
2025-10-14,191500.0,199100.0,188100.0,190500.0,324039.0,0.0
2025-10-15,194800.0,198700.0,189100.0,191500.0,276830.0,0.0
2025-10-16,190000.0,190900.0,171500.0,172000.0,836011.0,0.0
2025-10-17,170000.0,179300.0,166000.0,166300.0,412568.0,0.0
