date,open,high,low,close,volume,foreign_net_buy
2025-01-02,4400.0,4850.0,4350.0,4780.0,1533903.0,0.0
2025-01-03,4770.0,4780.0,4655.0,4780.0,614399.0,0.0
2025-01-06,4780.0,4845.0,4735.0,4795.0,703869.0,0.0
2025-01-07,4850.0,4955.0,4800.0,4815.0,938199.0,0.0
2025-01-08,4800.0,4800.0,4690.0,4725.0,569094.0,0.0
2025-01-09,4690.0,4830.0,4600.0,4800.0,449572.0,0.0
2025-01-10,5240.0,6150.0,5010.0,5970.0,37291498.0,0.0
2025-01-13,5890.0,5930.0,5630.0,5760.0,6199730.0,0.0
2025-01-14,5720.0,6030.0,5670.0,5860.0,12893785.0,0.0
2025-01-15,6330.0,6400.0,5570.0,5570.0,13080672.0,0.0
2025-01-16,5790.0,6060.0,5720.0,5910.0,8617632.0,0.0
2025-01-17,5970.0,6100.0,5860.0,6060.0,4990297.0,0.0
2025-01-20,6040.0,6080.0,5860.0,5920.0,1819563.0,0.0
2025-01-21,5870.0,6020.0,5660.0,6020.0,3018421.0,0.0
2025-01-22,5960.0,6150.0,5910.0,6000.0,3189791.0,0.0
2025-01-23,5960.0,6200.0,5810.0,6100.0,5035993.0,0.0
2025-01-24,6020.0,6090.0,5930.0,5960.0,2145871.0,0.0
2025-01-31,5890.0,6080.0,5640.0,5760.0,2446088.0,0.0
2025-02-03,5640.0,5640.0,5180.0,5250.0,2036275.0,0.0
2025-02-04,5360.0,5610.0,5350.0,5460.0,1210552.0,0.0
2025-02-05,5470.0,5660.0,5440.0,5580.0,909076.0,0.0
2025-02-06,5580.0,5650.0,5500.0,5550.0,704809.0,0.0
2025-02-07,5600.0,5860.0,5480.0,5600.0,2651041.0,0.0
2025-02-10,5520.0,5780.0,5410.0,5610.0,1216319.0,0.0
2025-02-11,5640.0,5720.0,5530.0,5550.0,934198.0,0.0
2025-02-12,5550.0,5680.0,5360.0,5530.0,955307.0,0.0
2025-02-13,5570.0,5850.0,5450.0,5720.0,2848166.0,0.0
2025-02-14,5780.0,5870.0,5660.0,5660.0,1513161.0,0.0
2025-02-17,5740.0,5920.0,5700.0,5800.0,1654343.0,0.0
2025-02-18,5810.0,5850.0,5720.0,5760.0,1195582.0,0.0
2025-02-19,5770.0,5780.0,5540.0,5630.0,1037462.0,0.0
2025-02-20,5640.0,5640.0,5410.0,5440.0,606485.0,0.0
2025-02-21,5390.0,5690.0,5380.0,5430.0,629385.0,0.0
2025-02-24,5260.0,5450.0,5210.0,5430.0,432388.0,0.0
2025-02-25,5410.0,5420.0,5280.0,5340.0,296815.0,0.0
2025-02-26,5290.0,5470.0,5280.0,5370.0,388087.0,0.0
2025-02-27,5420.0,5490.0,5160.0,5160.0,653694.0,0.0
2025-02-28,5010.0,5100.0,4910.0,4925.0,763421.0,0.0
2025-03-04,4825.0,4925.0,4765.0,4820.0,382366.0,0.0
2025-03-05,4805.0,4970.0,4805.0,4970.0,242641.0,0.0
2025-03-06,4970.0,5050.0,4850.0,4870.0,289639.0,0.0
2025-03-07,4810.0,4890.0,4785.0,4795.0,256964.0,0.0
2025-03-10,4730.0,4840.0,4730.0,4760.0,172002.0,0.0
2025-03-11,4595.0,4760.0,4535.0,4710.0,303811.0,0.0
2025-03-12,4720.0,4895.0,4720.0,4875.0,224845.0,0.0
2025-03-13,4945.0,4970.0,4800.0,4810.0,238836.0,0.0
2025-03-14,4800.0,5230.0,4800.0,4905.0,1220149.0,0.0
2025-03-17,4930.0,5070.0,4860.0,5030.0,334514.0,0.0
2025-03-18,5040.0,5060.0,4930.0,4970.0,197434.0,0.0
2025-03-19,4970.0,5050.0,4865.0,5020.0,247012.0,0.0
2025-03-20,5200.0,5230.0,4955.0,4955.0,519691.0,0.0
2025-03-21,4910.0,4975.0,4805.0,4830.0,244492.0,0.0
2025-03-24,4820.0,4980.0,4810.0,4910.0,203342.0,0.0
2025-03-25,5130.0,5190.0,4970.0,5020.0,758477.0,0.0
2025-03-26,5130.0,5190.0,5010.0,5040.0,560578.0,0.0
2025-03-27,4980.0,5130.0,4925.0,4930.0,338799.0,0.0
2025-03-28,4880.0,4930.0,4720.0,4730.0,412419.0,0.0
2025-03-31,4595.0,4660.0,4495.0,4500.0,357811.0,0.0
2025-04-01,4535.0,4640.0,4470.0,4585.0,177281.0,0.0
2025-04-02,4630.0,4680.0,4420.0,4450.0,175389.0,0.0
2025-04-03,4300.0,4485.0,4285.0,4440.0,156434.0,0.0
2025-04-04,4370.0,4545.0,4320.0,4470.0,171728.0,0.0
2025-04-07,4280.0,4310.0,4090.0,4090.0,398016.0,0.0
2025-04-08,4140.0,4280.0,4070.0,4090.0,217144.0,0.0
2025-04-09,4015.0,4095.0,3980.0,4070.0,252310.0,0.0
2025-04-10,4330.0,4365.0,4255.0,4335.0,173799.0,0.0
2025-04-11,4230.0,4430.0,4200.0,4400.0,139471.0,0.0
