date,open,high,low,close,volume,foreign_net_buy
2025-01-02,24100.0,25850.0,23950.0,25500.0,292841.0,0.0
2025-01-03,25500.0,27150.0,25500.0,27100.0,358230.0,0.0
2025-01-06,26600.0,27350.0,26050.0,26250.0,193922.0,0.0
2025-01-07,26250.0,27450.0,25700.0,26450.0,280769.0,0.0
2025-01-08,26650.0,26650.0,26100.0,26350.0,54354.0,0.0
2025-01-09,26000.0,27200.0,26000.0,26800.0,94059.0,0.0
2025-01-10,26650.0,27400.0,26500.0,26700.0,66658.0,0.0
2025-01-13,26550.0,26700.0,24950.0,25000.0,148095.0,0.0
2025-01-14,25450.0,25450.0,22850.0,23900.0,449596.0,0.0
2025-01-15,23850.0,24150.0,22550.0,24100.0,269601.0,0.0
2025-01-16,24000.0,25000.0,23200.0,24800.0,155689.0,0.0
2025-01-17,24800.0,25300.0,24200.0,24450.0,99450.0,0.0
2025-01-20,24500.0,25550.0,23650.0,24550.0,148850.0,0.0
2025-01-21,24750.0,25700.0,24550.0,25700.0,201057.0,0.0
2025-01-22,27000.0,27300.0,24350.0,25700.0,842106.0,0.0
2025-01-23,25800.0,25800.0,23000.0,23000.0,447743.0,0.0
2025-01-24,23650.0,23850.0,22800.0,23250.0,197534.0,0.0
2025-01-31,23250.0,23450.0,22700.0,23000.0,92822.0,0.0
2025-02-03,22500.0,22750.0,21900.0,22550.0,106271.0,0.0
2025-02-04,23350.0,23350.0,22400.0,22800.0,64507.0,0.0
2025-02-05,22800.0,23000.0,22450.0,22550.0,48578.0,0.0
2025-02-06,22550.0,23550.0,22500.0,22950.0,92233.0,0.0
2025-02-07,23000.0,24350.0,22850.0,23400.0,144625.0,0.0
2025-02-10,23200.0,23250.0,22600.0,22900.0,79836.0,0.0
2025-02-11,22750.0,22850.0,21200.0,21550.0,193797.0,0.0
2025-02-12,21600.0,21900.0,21300.0,21550.0,81379.0,0.0
2025-02-13,21400.0,21750.0,20950.0,21000.0,88440.0,0.0
2025-02-14,20800.0,21100.0,20400.0,20850.0,130980.0,0.0
2025-02-17,20950.0,21100.0,20450.0,20800.0,73892.0,0.0
2025-02-18,20800.0,21400.0,20100.0,21300.0,229019.0,0.0
2025-02-19,21250.0,21600.0,21000.0,21450.0,71392.0,0.0
2025-02-20,21200.0,21550.0,21000.0,21350.0,72973.0,0.0
2025-02-21,21350.0,23550.0,21250.0,23050.0,319355.0,0.0
2025-02-24,22850.0,24000.0,22650.0,23700.0,212401.0,0.0
2025-02-25,23350.0,23600.0,22300.0,23450.0,208281.0,0.0
2025-02-26,23150.0,24000.0,22900.0,23200.0,113546.0,0.0
2025-02-27,23500.0,23500.0,22600.0,22850.0,108789.0,0.0
2025-02-28,22500.0,22900.0,21650.0,21650.0,235870.0,0.0
2025-03-04,22000.0,23550.0,22000.0,23200.0,304239.0,0.0
2025-03-05,23500.0,23800.0,22900.0,23350.0,194307.0,0.0
2025-03-06,23800.0,23800.0,22450.0,23000.0,128217.0,0.0
2025-03-07,23200.0,23300.0,22600.0,23100.0,101693.0,0.0
2025-03-10,22900.0,23000.0,22350.0,23000.0,70429.0,0.0
2025-03-11,22300.0,22950.0,21750.0,22800.0,78024.0,0.0
2025-03-12,22500.0,23400.0,22500.0,23100.0,70008.0,0.0
2025-03-13,23100.0,23150.0,22200.0,22250.0,122166.0,0.0
2025-03-14,22200.0,22600.0,22000.0,22000.0,110502.0,0.0
2025-03-17,22250.0,22450.0,20850.0,21500.0,177181.0,0.0
2025-03-18,21700.0,21700.0,21100.0,21400.0,61198.0,0.0
2025-03-19,21400.0,21550.0,20950.0,21400.0,54627.0,0.0
2025-03-20,21650.0,21650.0,20800.0,21400.0,114234.0,0.0
