date,open,high,low,close,volume,foreign_net_buy
2024-01-02,8890.0,9230.0,8810.0,9210.0,154714.0,0.0
2024-01-03,9120.0,9200.0,8990.0,9180.0,88122.0,0.0
2024-01-04,9140.0,9450.0,9030.0,9170.0,148831.0,0.0
2024-01-05,9230.0,9330.0,9030.0,9270.0,83232.0,0.0
2024-01-08,9350.0,9350.0,9080.0,9130.0,93063.0,0.0
2024-01-09,9230.0,10800.0,9220.0,9840.0,3105269.0,0.0
2024-01-10,9780.0,9810.0,9410.0,9530.0,307526.0,0.0
2024-01-11,9450.0,9700.0,9420.0,9520.0,140316.0,0.0
2024-01-12,9560.0,9560.0,9170.0,9230.0,127904.0,0.0
2024-01-15,8950.0,9250.0,8940.0,9080.0,121419.0,0.0
2024-01-16,9050.0,9140.0,8750.0,8890.0,93519.0,0.0
2024-01-17,8890.0,9050.0,8550.0,8550.0,121952.0,0.0
2024-01-18,8590.0,8850.0,8460.0,8850.0,119603.0,0.0
2024-01-19,9040.0,9800.0,9000.0,9540.0,585269.0,0.0
2024-01-22,9700.0,9880.0,9520.0,9840.0,423307.0,0.0
2024-01-23,9920.0,9920.0,9390.0,9490.0,236320.0,0.0
2024-01-24,9460.0,9620.0,9180.0,9510.0,148866.0,0.0
2024-01-25,9600.0,10690.0,9290.0,10200.0,1415492.0,0.0
2024-01-26,10030.0,10120.0,9430.0,9590.0,558833.0,0.0
2024-01-29,9510.0,12460.0,9480.0,12460.0,8209052.0,0.0
2024-01-30,13270.0,13300.0,11200.0,11800.0,7126907.0,0.0
2024-01-31,11800.0,12010.0,10160.0,10160.0,2461407.0,0.0
2024-02-01,10520.0,10980.0,9620.0,9990.0,3184038.0,0.0
