date,open,high,low,close,volume,foreign_net_buy
2025-01-02,8010.0,8800.0,7910.0,8320.0,362095.0,0.0
2025-01-03,8340.0,8470.0,8020.0,8160.0,289376.0,0.0
2025-01-06,8170.0,8530.0,8170.0,8450.0,238051.0,0.0
2025-01-07,8400.0,8650.0,8260.0,8270.0,238679.0,0.0
2025-01-08,8360.0,8430.0,8200.0,8310.0,197695.0,0.0
2025-01-09,8300.0,8300.0,7970.0,8000.0,508011.0,0.0
2025-01-10,8090.0,8090.0,7890.0,7910.0,399659.0,0.0
2025-01-13,7900.0,7910.0,7260.0,7280.0,704775.0,0.0
2025-01-14,7300.0,7560.0,7110.0,7180.0,464065.0,0.0
2025-01-15,7160.0,7250.0,6750.0,7050.0,959522.0,0.0
2025-01-16,7160.0,7620.0,6990.0,7530.0,759835.0,0.0
2025-01-17,7540.0,8120.0,7300.0,8100.0,732990.0,0.0
2025-01-20,8100.0,8240.0,7300.0,7520.0,780401.0,0.0
2025-01-21,7500.0,7560.0,7110.0,7290.0,451687.0,0.0
2025-01-22,7290.0,7330.0,6980.0,7040.0,399087.0,0.0
2025-01-23,7000.0,7050.0,6860.0,6900.0,335527.0,0.0
2025-01-24,7010.0,7040.0,6800.0,6950.0,416913.0,0.0
2025-01-31,7010.0,7140.0,6900.0,6960.0,225156.0,0.0
2025-02-03,6900.0,6960.0,6650.0,6670.0,343952.0,0.0
2025-02-04,6760.0,6990.0,6750.0,6810.0,272082.0,0.0
2025-02-05,6930.0,6940.0,6720.0,6770.0,200109.0,0.0
2025-02-06,6850.0,6940.0,6670.0,6800.0,269433.0,0.0
2025-02-07,6800.0,6950.0,6730.0,6800.0,185126.0,0.0
2025-02-10,6900.0,7420.0,6710.0,7100.0,545910.0,0.0
2025-02-11,6970.0,7200.0,6970.0,7160.0,185250.0,0.0
2025-02-12,7160.0,7260.0,6950.0,7050.0,293322.0,0.0
2025-02-13,6750.0,7000.0,6750.0,6850.0,366789.0,0.0
2025-02-14,6850.0,6940.0,4800.0,4800.0,1844675.0,0.0
2025-02-17,3360.0,3360.0,3360.0,3360.0,1123902.0,0.0
2025-02-18,2405.0,3475.0,2405.0,3175.0,44833982.0,0.0
2025-02-19,3235.0,3325.0,2950.0,2960.0,8952121.0,0.0
2025-02-20,2920.0,2960.0,2500.0,2780.0,7427900.0,0.0
2025-02-21,2855.0,2950.0,2740.0,2830.0,3818338.0,0.0
2025-02-24,2900.0,3250.0,2880.0,2980.0,8255781.0,0.0
2025-02-25,2900.0,2930.0,2755.0,2780.0,2712928.0,0.0
2025-02-26,2780.0,2785.0,2615.0,2660.0,2087509.0,0.0
2025-02-27,2660.0,2695.0,2415.0,2455.0,2523570.0,0.0
2025-02-28,2795.0,3190.0,2695.0,3190.0,19445916.0,0.0
2025-03-04,3445.0,3645.0,2855.0,3060.0,20735053.0,0.0
2025-03-05,2995.0,3150.0,2940.0,2950.0,4377887.0,0.0
2025-03-06,2990.0,2990.0,2745.0,2830.0,2618419.0,0.0
2025-03-07,2570.0,3230.0,2550.0,3090.0,8464302.0,0.0
2025-03-10,3055.0,3100.0,2925.0,3040.0,2019897.0,0.0
