date,open,high,low,close,volume,foreign_net_buy
2025-01-02,3440.0,3530.0,3425.0,3480.0,1863636.0,0.0
2025-01-03,3510.0,3515.0,3435.0,3475.0,925669.0,0.0
2025-01-06,3495.0,3675.0,3480.0,3645.0,2058466.0,0.0
2025-01-07,3660.0,3715.0,3600.0,3660.0,1365319.0,0.0
2025-01-08,3655.0,3975.0,3635.0,3890.0,3837977.0,0.0
2025-01-09,3905.0,3940.0,3755.0,3900.0,1867641.0,0.0
2025-01-10,3875.0,4060.0,3810.0,3870.0,2627995.0,0.0
2025-01-13,3865.0,4035.0,3835.0,4005.0,1773798.0,0.0
2025-01-14,3985.0,4065.0,3925.0,4000.0,1197586.0,0.0
2025-01-15,4030.0,4055.0,3955.0,3995.0,1193011.0,0.0
2025-01-16,3995.0,4020.0,3880.0,3920.0,1116151.0,0.0
2025-01-17,3925.0,3940.0,3825.0,3865.0,1100681.0,0.0
2025-01-20,3880.0,3885.0,3800.0,3860.0,802835.0,0.0
2025-01-21,3900.0,4155.0,3880.0,4050.0,2673885.0,0.0
2025-01-22,4105.0,4120.0,4000.0,4065.0,1099273.0,0.0
2025-01-23,4065.0,4185.0,4020.0,4045.0,781343.0,0.0
2025-01-24,4085.0,4090.0,3925.0,3945.0,1426382.0,0.0
2025-01-31,3945.0,4040.0,3920.0,4015.0,970887.0,0.0
2025-02-03,4015.0,4050.0,3870.0,3895.0,984327.0,0.0
2025-02-04,3910.0,4050.0,3910.0,4010.0,1040025.0,0.0
2025-02-05,4045.0,4170.0,4015.0,4135.0,1702123.0,0.0
2025-02-06,4150.0,4200.0,3790.0,4005.0,2109495.0,0.0
2025-02-07,4060.0,4740.0,4040.0,4170.0,14112616.0,0.0
2025-02-10,4165.0,4375.0,4130.0,4295.0,3457853.0,0.0
2025-02-11,4335.0,4400.0,4220.0,4340.0,1962447.0,0.0
2025-02-12,4370.0,4375.0,4080.0,4115.0,2211447.0,0.0
2025-02-13,4110.0,4280.0,4080.0,4195.0,1335765.0,0.0
2025-02-14,4230.0,4235.0,4090.0,4100.0,921872.0,0.0
2025-02-17,4095.0,4260.0,4095.0,4235.0,1023935.0,0.0
2025-02-18,4300.0,4300.0,4160.0,4220.0,991682.0,0.0
2025-02-19,4255.0,4260.0,4010.0,4080.0,1391911.0,0.0
2025-02-20,4070.0,4090.0,3900.0,3930.0,1109272.0,0.0
2025-02-21,3950.0,3965.0,3900.0,3925.0,395907.0,0.0
2025-02-24,3920.0,3920.0,3835.0,3890.0,396798.0,0.0
2025-02-25,3885.0,3910.0,3830.0,3875.0,369397.0,0.0
2025-02-26,3880.0,3920.0,3855.0,3900.0,313943.0,0.0
2025-02-27,3900.0,3925.0,3825.0,3825.0,419103.0,0.0
2025-02-28,3770.0,3780.0,3685.0,3725.0,661489.0,0.0
2025-03-04,3690.0,3760.0,3670.0,3705.0,401185.0,0.0
2025-03-05,3700.0,3790.0,3700.0,3760.0,402227.0,0.0
2025-03-06,3785.0,4160.0,3645.0,3715.0,3029142.0,0.0
2025-03-07,3665.0,3685.0,3525.0,3530.0,889409.0,0.0
2025-03-10,3530.0,3575.0,3500.0,3540.0,348260.0,0.0
2025-03-11,3450.0,3610.0,3425.0,3550.0,588312.0,0.0
2025-03-12,3560.0,3640.0,3540.0,3555.0,390629.0,0.0
2025-03-13,3560.0,3620.0,3510.0,3525.0,205582.0,0.0
2025-03-14,3515.0,3575.0,3515.0,3535.0,219334.0,0.0
2025-03-17,3535.0,3595.0,3515.0,3540.0,202360.0,0.0
2025-03-18,3540.0,3595.0,3515.0,3580.0,206586.0,0.0
2025-03-19,3590.0,3630.0,3540.0,3590.0,423802.0,0.0
2025-03-20,3650.0,3650.0,3520.0,3520.0,280040.0,0.0
2025-03-21,3525.0,3535.0,3455.0,3480.0,270629.0,0.0
2025-03-24,3460.0,3550.0,3460.0,3550.0,148827.0,0.0
2025-03-25,3585.0,3630.0,3500.0,3520.0,296060.0,0.0
2025-03-26,3580.0,3850.0,3535.0,3545.0,3160964.0,0.0
2025-03-27,3520.0,3540.0,3455.0,3455.0,430067.0,0.0
2025-03-28,3465.0,3465.0,3375.0,3390.0,366479.0,0.0
2025-03-31,3360.0,3390.0,3310.0,3325.0,175127.0,0.0
2025-04-01,3330.0,3410.0,3330.0,3385.0,234203.0,0.0
2025-04-02,3390.0,3430.0,3330.0,3380.0,171556.0,0.0
2025-04-03,3325.0,3410.0,3325.0,3385.0,168242.0,0.0
2025-04-04,3350.0,3430.0,3305.0,3355.0,202381.0,0.0
2025-04-07,3285.0,3295.0,3170.0,3220.0,296773.0,0.0
2025-04-08,3255.0,3340.0,3235.0,3295.0,267276.0,0.0
2025-04-09,3260.0,3305.0,3200.0,3225.0,162086.0,0.0
2025-04-10,3365.0,3405.0,3325.0,3395.0,264691.0,0.0
2025-04-11,3335.0,3620.0,3335.0,3540.0,468986.0,0.0
2025-04-14,3580.0,3720.0,3550.0,3690.0,450670.0,0.0
2025-04-15,3780.0,3910.0,3720.0,3840.0,906573.0,0.0
2025-04-16,3880.0,4060.0,3850.0,3885.0,1340295.0,0.0
2025-04-17,3940.0,4000.0,3920.0,3995.0,607184.0,0.0
2025-04-18,4000.0,4015.0,3900.0,3990.0,429197.0,0.0
2025-04-21,4000.0,4000.0,3945.0,3995.0,291553.0,0.0
2025-04-22,3920.0,4010.0,3915.0,3985.0,457603.0,0.0
2025-04-23,3985.0,4045.0,3965.0,4035.0,494058.0,0.0
2025-04-24,4070.0,4380.0,4025.0,4325.0,2484231.0,0.0
2025-04-25,4305.0,4460.0,4300.0,4460.0,1054041.0,0.0
2025-04-28,4530.0,4540.0,4315.0,4450.0,1255443.0,0.0
2025-04-29,4480.0,4515.0,4430.0,4485.0,518274.0,0.0
2025-04-30,4490.0,4540.0,4395.0,4495.0,588391.0,0.0
2025-05-02,4500.0,4570.0,4380.0,4385.0,543038.0,0.0
2025-05-07,4355.0,4435.0,4315.0,4395.0,486136.0,0.0
2025-05-08,4420.0,4430.0,4325.0,4400.0,356403.0,0.0
2025-05-09,4415.0,4415.0,4270.0,4360.0,402105.0,0.0
2025-05-12,4360.0,4425.0,4320.0,4380.0,294806.0,0.0
2025-05-13,4465.0,4465.0,4325.0,4345.0,317691.0,0.0
2025-05-14,4335.0,4345.0,4080.0,4240.0,816349.0,0.0
2025-05-15,4250.0,4300.0,4210.0,4275.0,213431.0,0.0
2025-05-16,4270.0,4290.0,4030.0,4060.0,650733.0,0.0
2025-05-19,4060.0,4060.0,3935.0,3970.0,352555.0,0.0
2025-05-20,4040.0,4085.0,3970.0,3975.0,215032.0,0.0
2025-05-21,3975.0,4160.0,3945.0,4080.0,482053.0,0.0
2025-05-22,4065.0,4065.0,3920.0,3925.0,279876.0,0.0
2025-05-23,3950.0,4025.0,3930.0,3970.0,132998.0,0.0
2025-05-26,3975.0,4080.0,3910.0,4000.0,278047.0,0.0
2025-05-27,4035.0,4195.0,4000.0,4175.0,702520.0,0.0
2025-05-28,4245.0,4245.0,4000.0,4015.0,438895.0,0.0
2025-05-29,4045.0,4065.0,3730.0,3910.0,483184.0,0.0
2025-05-30,3940.0,3945.0,3850.0,3855.0,185020.0,0.0
2025-06-02,3925.0,3925.0,3835.0,3855.0,141893.0,0.0
2025-06-04,3940.0,4185.0,3935.0,4090.0,606109.0,0.0
2025-06-05,4130.0,4130.0,4010.0,4075.0,270343.0,0.0
2025-06-09,4140.0,4185.0,4080.0,4150.0,401242.0,0.0
2025-06-10,4205.0,4225.0,4085.0,4160.0,306085.0,0.0
2025-06-11,4190.0,4265.0,4130.0,4190.0,311703.0,0.0
2025-06-12,4220.0,4245.0,4190.0,4200.0,213271.0,0.0
2025-06-13,4225.0,4280.0,4040.0,4100.0,417568.0,0.0
2025-06-16,4075.0,4195.0,4035.0,4175.0,320956.0,0.0
2025-06-17,4160.0,4225.0,4095.0,4170.0,302663.0,0.0
2025-06-18,4130.0,4425.0,4120.0,4380.0,1036727.0,0.0
2025-06-19,4575.0,4985.0,4500.0,4825.0,5746042.0,0.0
2025-06-20,4750.0,4950.0,4705.0,4905.0,1351833.0,0.0
2025-06-23,4740.0,5030.0,4715.0,4960.0,1553629.0,0.0
2025-06-24,5160.0,5200.0,5000.0,5120.0,1498169.0,0.0
2025-06-25,5130.0,5350.0,5020.0,5260.0,1386835.0,0.0
2025-06-26,5180.0,5210.0,4895.0,5010.0,1088890.0,0.0
2025-06-27,5060.0,5260.0,5010.0,5200.0,758513.0,0.0
2025-06-30,5270.0,5370.0,5180.0,5260.0,582979.0,0.0
2025-07-01,5260.0,5690.0,5200.0,5390.0,2701287.0,0.0
2025-07-02,5370.0,5560.0,5280.0,5480.0,1312245.0,0.0
2025-07-03,5480.0,5490.0,5000.0,5020.0,2164524.0,0.0
2025-07-04,5070.0,5150.0,4920.0,4940.0,1080377.0,0.0
2025-07-07,4940.0,5060.0,4850.0,4920.0,620039.0,0.0
2025-07-08,4920.0,4955.0,4855.0,4900.0,491316.0,0.0
2025-07-09,4905.0,5020.0,4890.0,4985.0,507973.0,0.0
2025-07-10,5030.0,5110.0,4955.0,5010.0,616124.0,0.0
2025-07-11,5060.0,5160.0,5000.0,5060.0,686426.0,0.0
2025-07-14,5060.0,5070.0,4865.0,4960.0,628883.0,0.0
